SalesOrderNumber	OrderDate	ProductKey	ResellerKey	EmployeeKey	SalesTerritoryKey	Quantity	Unit Price	Sales	Cost
 2019	445	484	288	10	4	$35.99	$143.96	$98.98
 2018	220	93	283	4	1	$20.19	$20.19	$12.03
 2019	547	550	291	6	1	$48.59	$48.59	$35.96
 2020	487	299	291	6	4	$32.99	$131.96	$82.27
  2019	286	512	285	5	3	$183.94	$551.82	$510.43 
 2018	403	461	291	6	1	$24.29	$24.29	$17.98
 2020	214	546	282	3	6	$20.99	$125.94	$78.52
 2020	547	81	285	5	3	$48.59	$145.77	$107.88
 2018	448	594	281	2	3	$11.99	$35.97	$24.74
 2019	558	272	289	1	1	$242.99	$242.99	$179.82
  2018	232	559	286	1	1	$28.84	$28.84	$31.72 
""
 2019	483	233	283	2	6	$72	$432	$269.28
 2019	555	233	283	2	11	$61.77	$679.47	$520.15
 2020	524	685	284	6	4	$158.43	$633.72	$578.38
 2019	447	146	289	1	4	$15	$60	$41.25
 2020	481	126	283	2	2	$5.39	$10.78	$6.72
 2018	233	380	289	1	1	$28.84	$28.84	$29.08
""
 2019	481	622	281	3	6	$5.39	$32.34	$20.17
 2019	533	15	296	9	1	$149.87	$149.87	$136.79
 2018	457	254	286	1	2	$44.99	$89.98	$61.87
 2020	475	183	281	3	3	$41.99	$125.97	$78.53
 2019	233	312	282	4	2	$28.84	$57.68	$58.16
 2018	308	245	291	61		$744.27	$744.27	$660.91
 2019	453	75	281	4	4	$35.99	$143.96	$98.98
 2019	475	368	285	5	10	$41.99	$419.9	$261.76
 2019	470	676	285	5	6	$22.79	$136.74	$94.03
 2019	427	608	287	4	3	$209.26	$627.78	$557.46
""
 2019	490	618	283	2	2	$32.39	$64.78	$83.14
""
 2019	605	480	284	6	1	$323.99	$323.99	$343.65
""
""
 2019	533	497	291	6	2	$149.87	$299.74	$273.57
 2020	472	175	292	7	5	$38.1	$190.5	$118.75
 2018	330	670	283	3	1	$419.46	$419.46	$413.15
 2018	229	348	282	3	1	$28.84	$28.84	$31.72
 2019	483	65	291	6	1	7$2	$72	$44.88
 0217	275	460	288	6	1	$356.9	$356.9	$352.14
 2020	482	666	283	2	2	$5.39	$10.78	$6.72
 2020	481	255	281	4	2	$5.39	$10.78	$6.72
 2020	491	678	291	6	10	$32.39	$323.9	$415.72
""
 2019	491	109	293	1	5	$32.39	$161.95	$207.86
 2019	554	302	295	8	8	$54.94	$439.52	$325.26
 2020	591	309	272	4	1	$113	$113	$308.22
 2018	232	527	287	3	1	$28.84	$28.84	$31.72
 2019	221	315	285	5	2	$20.19	$40.38	$27.76
 2019	480	523	282	3	4	$1.37	$5.48	$3.43
 2017	275	417	283	4	1	$356.9	$356.9	$352.14
  2019	487	299	291	6	8	$32.99	$263.92	$164.53 
 2018	458	638	292	7	2	$44.99	$89.98	$61.87
""
 2018	212	221	287	4	5	$20.19	$100.95	$6.014
 2019	447	108	283	2	1	$15	$15	$10.31
 2018	397	653	291	6	1	$24.29	$24.29	$17.98
 2020	471	530	272	5	7	$38.1	$266.7	$166.24
 2019	476	233	283	2	3	$41.99	$125.97	$78.53
 2018	454	538	288	10	5	$35.99	$179.95	$123.73
 2018	322	438	282	1	1	$419.46	$419.46	$413.15
 2018	433	262	291	6	2	$324.45	$648.9	$600.24
 2020	474	65	291	6	9	$41.99	$377.91	$235.59
 2018	221	234	281	2	4	$16.82	$67.28	$55.51
 2019	531	687	295	8	1	$149.87	$149.87	$136.79
 2109	578	264	284	6	1	$728.91	$728.91	$755.15
 2019	213	461	291	6	4	$20.19	8$0.76	$55.51
 2017	318	206	285	5	1	$874.79	$874.79	$884.71
""
 2019	579	103	292	7	1	$728.91	$728.91	$755.15
 2018	342	91	286	1	1	$419.46	$419.46	$413.15
 2018	216	487	286	1	10	$20.19	$201.9	$138.78
 2020	497	693	289	1	1	$602.35	$602.35	$601.74
 2018	305	608	287	4	1	$736.15	$736.15	$653.7
 2018	234	273	283	4	1	$419.46	$419.46	$413.15
 2019	213	594	283	2	1	$20.19	$20.19	$13.88
 2020	604	700	285	5	2	$323.99	$647.98	$867.3
 2017	270	227	288	6	1	$183.94	$183.94	$181.49
 2018	456	506	286	1	5	$44.99	$224.95	$154.67
""
 2020	483	678	291	6	6	$72	$432	$269.28
 2019	234	682	294	9	7	$29.99	$209.93	$269.45
 2018	468	586	291	6	5	$22.79	$113.95	$78.35
 2019	460	79	282	3	5	$53.99	$269.95	$185.6
 2019	393	236	289	1	2	$137.69	$275.38	$203.79
 2018	468	43	282	1	2	$22.79	$45.58	$31.34
 2019	321	218	289	1	1	$469.79	$469.79	$486.71
 2020	572	282	284	6	2	$445.41	$890.82	$922.89
 2019	435	343	293	1	3	$324.45	$973.35	$900.36
""
 2019	236	78	282	4	3	$28.84	$86.52	$87.24
 2081	340	240	282	4	1	$419.46	$419.46	$413.15
 2018	221	475	282	4	10	$16.82	$168.2	$138.78
 2019	458	156	284	6	3	$44.99	$134.97	$92.8
 2018	224	309	283	4	6	$5.19	$31.14	$31.38
 2019	524	109	293	1	3	$158.43	$475.29	$433.78
 2019	231	302	295	8	3	$29.99	$89.97	$115.48
 2018	263	430	288	10	3	$202.33	$606.99	$561.47
  2018	232	531	285	5	3	$28.84	$86.52	$95.17 
 2018	343	479	291	6	1	$469.79	$469.79	$486.71
 2018	433	514	291	6	2	$324.45	$648.9	$600.24
 2019	599	354	284	6	1	$323.99	$323.99	$294.58
 2017	223	57	283	3	4	$5.19	$20.76	$22.82
 2020	402	43	282	1	1	$72.16	$72.16	$53.4
 2018	426	608	287	4	1	$209.26	$209.26	$185.82
 2019	606	431	283	3	1	$323.99	$323.99	$343.65
 2019	566	231	296	9	1	$334.06	$334.06	$416.44
 2019	527	293	287	1	2	$158.43	$316.86	$289.19
 2019	327	527	287	3	2	$469.79	$939.58	$973.41
 2019	517	435	281	4	1	$31.58$	31.58	$23.37
 2018	453	506	286	1	2	$35.99	$71.98	$49.49
 2019	588	496	291	6	2	$461.69	$923.38	$839.56
 20205	69	64	291	6	2	$445.41	$890.82	$922.89
 2019	389	66	284	6	1	$600.26	$600.26	$605.65
 2018	453	558	281	2	5	$35.99	$179.95	$123.73
 2020	231	687	295	8	5	$29.99	$149.95	$192.46
 2019	401	340	288	10	3	$65.6	$196.8	$145.64
 2019	271	3	281	4	2	$202.33	$404.66	$374.31
 2017	285	93	283	4	1	$178.58	$178.58	$176.2
 2019	503	621	286	1	4	$200.05	$800.2	$799.41
 2019	599	544	281	3	2	$323.99	$647.98	$589.16
 2018	233	530	285	5	4	$28.84	$115.36	$116.32
  2020	482	259	282	4	3	$5.39	$16.17	$10.09 
 2019	422	649	282	4	1	$67.54	$67.54	$49.98
 2018	239	128	289	1	1	$780.82	$780.82	$722.26
 2019	522	393	296	9	2	$23.48	$46.96	$34.76
 2018	453	678	291	6	7	$35.99	$251.93	$173.22
""
 2018	242	78	282	4	1	$780.82	$780.82	$722.26
 2017	232	203	287	4	2	$28.84	$57.68	$63.45
 2019	570	393	296	9	1	$334.06	$334.06	$461.44
 2018	445	236	289	1	3	$35.99	$107.97	$74.24
 2018	464	97	282	4	3	$14.13	$42.39	$29.14
 2019	482	81	285	5	4	$5.39	$21.56	$13.45
 2019	460	637	284	6	1	$53.99	$53.99	$37.12
 2019	522	393	296	9	1	$23.48	$23.48	$17.38
""
 2020	543	323	283	3	1	$37.25	$37.25	$27.57
  2019	397	175	292	7	2	$24.29	$48.58	$35.96 
 2018	325	643	281	3	1	$469.79	$469.79	$486.71
 2018	213	24	282	4	24	$18.5	$444	$333.08
 2018	427	475	282	4	2	$209.26	$418.52	$371.64
 2019	546	404	285	5	1	$37.25	$37.25	$27.57
 2020	57	2282	284	6	2	$445.41	$890.82	$922.89
 2020	599	650	282	1	2	$323.99	$674.98	$589.16
 2020	237	221	287	4	1	$29.99	$29.99	$38.49
 2020	551	175	292	7	2	$158.43	$316.86	$289.19
 2017	223	643	281	3	1	$5.19	$5.19	$5.71
 2017	328	670	283	3	1	$419.46	$419.46	$413.15
 2019	595	21	281	4	1	$338.99	$338.99	$308.22
 2017	332	533	288	6	1	$419.46	$419.46	$413.15
 2019	480	700	285	5	10	$1.37	$13.7	$8.57
""
 2019	482	54	283	2	2	$5.39	$10.78	$6.72
 2019	381	253	282	3	1	$600.26	$600.26	$605.65
 2018	220	309	283	4	2	$20.19	$40.38	$2.406
 2019	555	233	283	2	11	$61.77	$679.47	$520.15
 2020	471	263	291	6	12	$36.83	$441.96	$284.99
 2018	286	674	282	4	2	$183.94	$367.88	$340.29
 2019	517	293	287	1	2	$31.58	$63.16	$46.74
 2020	512	75	281	4	2	$218.45	$436.9	$398.75
 2019	471	250	288	10	5	$38.1	$190.5	$118.75
 2018	286	461	291	6	2	$183.94	$367.88	$340.29
 2019	396	118	291	6	2	$74.84	$149.68	$110.76
 2020	531	175	292	73		$149.87	$449.61	$410.36
 2017	324	218	289	1	1	$419.46	$419.46	$413.15
 2019	485	343	293	1	3	$44.99	$134.97	$92.8
""
 2020	4841	79	283	2	3	$4.77	$14.31	$8.92
 2019	329	668	293	1	2	$469.79	$939.58	$973.41
 2018	464	75	283	4	2	$14.13	$28.26	$19.43
 2020	225	618	283	2	2	$5.39	$10.78	$13.84
 2020	600	125	283	2	1	$323.99	$323.99	$294.58
 2019	458	81	285	5	5	$44.99	$224.95	$154.67
 2020	477	142	288	10	7	$2.99	$20.93	$13.06
  2019	234	687	295	8	10	$29.99	$299.9	$384.92 
 2019	409	685	284	6	4	$209.26	$837.04	$743.28
 2020	501	361	293	1	1	$72.88	$72.88	$53.93
 2018	420	18	281	3	4	$141.62	$566.48	$419.18
 2020	222	552	284	6	10	$20.99	$209.9	$130.86
 2019	214	41	287	4	3	$15.75	$47.25	$39.26
""
 2018	254	499	292	7	1	$183.94	$183.94	$170.14
""
 2018	460	156	284	6	11	$52.19	$574.09	$408.33
 2019	493	363	281	3	2	$200.05	$400.1	$399.7
 2019	571	691	238	2	1	$334.06	$334.06	$461.44
 2019	222	522	283	2	5	$20.99	$104.95	$65.43
 2018	394	650	282	1	2	$20.52	$41.04	$30.37
 2020	482	579	281	3	6	$5.39	$32.34	$20.17
""
""
 2018	22	112	284	6	6	$20.19	$121.14	$83.27
 2018	414	299	291	6	4	$149.03	$596.12	$441.13
 2019	214	232	288	10	1	$15.75	$15.75	$13.09
 2019	577	55	293	1	1	$728.91	$728.91	$755.15
  2018	464	118	291	6	3	$14.13	$42.39	$29.14 
 2018	254	418	283	3	3	$183.94	$551.82	$510.43
 2018	457	130	283	4	6	$44.99	$269.94	$185.6
 2019	463	579	281	3	3	$14.69	$44.07	$27.48
 2002	384	660	283	3	1	$672.29	$672.29	$713.08
""
 2019	491	182	289	1	9	$32.39	$291.51	$374.15
 2019	502	520	288	10	2	$200.05	$400.1	$399.7
 2019	463	118	291	6	3	$14.69	$44.07	$27.48
 2018	233	221	287	4	6	$28.84	$173.04	$174.48
 2019	420	293	287	1	4	$141.62	$566.48	$419.18
 2019	306	535	292	7	1	$809.76	$809.76	$739.04
 2019	546	624	287	4	2	$37.25	$74.5	$55.14
""
 2018	469	23	287	4	2	$22.79	$45.58	$31.34
 2019	558	15	296	9	3	$242.99	$728.97	$539.45
 2018	213	203	287	4	3	$16.82	$50.46	$41.63
 2019	472	41	287	4	3	$38.1	$114.3	$71.25
 2020	481	480	284	6	2	$5.39	$10.78	$6.72
 2018	412	43	282	1	4	$180.13	$720.52	$533.18
 2019	225	90	283	5	10	$5.39	$53.9	$69.22
 2019	286	173	291	6	2	$183.94	$367.88	$340.29
 2018	213	197	281	3	4	$20.19	$80.76	$55.51
""
 2020	237	24	282	4	5	$29.99	$149.95	$192.46
 2020	434	299	291	6	2	$356.9	$713.8	$721.89
 2019	325	292	2814		2	$469.79	$939.58	$973.41
 2019	570	199	293	1	1	$445.41	$445.41	$461.44
 2019	389	81	285	5	1	$600.26	$600.26	$605.65
 2107	262	527	287	3	1	$183.94	$183.94	$181.49
 2019	470	309	281	4	20	$20.89	$417.8	$313.42
 2019	598	506	286	1	1	$323.99	$323.99	$294.58
 2017	241	269	281	2	1	$758.08	$758.08	$747.97
 2020	566	393	296	9	2	$445.41	$89.082	$922.89
""
 2019	234	355	292	7	3	$29.99	$89.97	$115.48
 2018	453	678	291	6	7	$35.99	$251.93	$173.22
 2020	471	328	281	4	5	$38.1	$190.5	$118.75
 2018	468	583	282	4	1	$22.79	$22.79	$15.67
 2019	488	599	287	4	4	$32.93	$129.56	$166.29
 2020	570	621	286	1	2	$445.41	$890.82	$922.98
 2018	271	77	287	4	1	$202.33	$202.33	$187.16
 2018	421	293	287	1	4	$196.33	$785.32	$581.13
 2019	481	81	285	5	2	$5.39	$10.78	$6.72
 2019	469	697	282	1	23	$20.89	$480.47	$360.43
 2017	270	618	281	2	1	$183.94	$183.94	$181.49
 2018	381	432	281	2	1	$600.26	$600.26	$605.65
  2019	221	430	290	10	4	$20.19	$80.76	$55.51 
 2020	234	320	295	8	6	$29.99	$179.94	$230.95
 2018	330	170	285	5	1	$419.46	$419.46	$413.15
 2019	515	687	295	8	2	$16.27	$32.54	$24.08
 2019	546	166	281	4	1	$37.25	$37.25	$27.57
 2019	329	404	285	5	2	$469.79	$939.58	$973.41
 2019	465	266	290	8	2	$14.69	$29.38	$18.32
 2020	471	141	294	9	7	$38.1	$266.7	$166.24
 2018	458	309	283	4	6	$44.99	$269.94	$185.6
  2018	233	1352	85	5	15	$26.44	$396.6	$436.21 
 2018	435	206	285	5	1	$324.45	$324.45	$300.12
 2020	225	592	288	01	3	$5.39	$16.17	$20.77
 2018	411	312	282	4	2	$125.42	$250.84	$185.61
""
 2019	433	24	282	4	2	$324.45	$648.9	$600.24
""
 2020	386	660	283	3	1	$672.29	$672.29	$713.08
 2018	230	254	286	1	11	$27.88	$306.68	$319.89
 2018	427	345	283	4	2	$209.26	$418.52	$371.64
""
  2017	212	647	283	4	4	$20.19	$80.76	$48.11 
 2018	147	258	282	4	3	$324.45	$973.35	$900.36
 2018	415	684	281	2	1	$198.04	$198.04	$146.55
 2018	456	484	290	10	13	$43.49	5$65.37	$402.13
""
 2017	215	491	287	4	2	$20.19	$40.38	$24.06
 2017	270	57	283	3	3	$183.94	$551.82	$544.46
 2017	220	57	283	3	8	$20.19	$161.52	$96.22
 2018	224	442	291	6	11	$5.01	$55.11	$57.53
 2018	456	3	283	4	12	$43.49	$521.88	$371.2
 2020	483	79	282	3	7	$72	$504	$314.16
  2019	597	687	295	8	1	$323.99	$323.99	$294.58 
 2019	475	88	290	10	2	$41.99	$83.98	$52.35
 2019	214	54	283	2	8	$20.99	$167.92	$104.69
 2019	234	65	291	6	6	$29.99	$179.94	$230.95
 2019	483	687	295	8	8	$72	$576	$359.04
 2019	482	482	295	8	7	$5.39	$3.773	$23.54
 2019	462	84	284	6	3	$14.13	$42.39	$29.14
 2017	342	173	288	6	2	$419.46	$838.92	$826.29
""
 2019	231	25	282	4	4	$29.99	$119.96	$153.97
 2020	543	476	285	5	1	$37.25	$37.25	$27.57
 2020	222	546	282	3	8	$20.99	$167.92	$104.69
 2020	599	435	281	4	1	$323.99	$323.99	$294.58
 2018	272	684	2812		1	$183.94	$183.94	$181.49
 2019	464	167	287	4	8	$14.13	$113.04	$77.71
 2019	601	187	282	4	3	$32.39	$97.17	$71.91
 2020	551	312	282	4	1	$158.43	$158.43	$144.59
 2019	555	414	283	2	1	$63.9	$63.9	$47.29
 2019	335	218	289	1	1	$469.79	$469.79	$486.71
 2019	477	120	284	6	5	$2.99	$14.95	$9.33
 2020	544	376	288	10	2	$48.59	$97.18	$71.92
 2019	483	264	284	6	10	$72	$720	$448.8
 2020	488	660	283	3	3	$23.39	$97.17	$124.72
 2020	483	2	289	1	1	$72	$72	$44.88
 2018	393	293	287	1	2	$137.69	$275.38	$203.79
 2019	469	586	291	6	6	$22.79	$136.74	$94.03
 2019	559	691	283	2	1	$12.14	$12.14	$8.99
 2020	483	422	285	5	2	$72	$144	$89.76
""
 2018	470	340	288	10	7	$22.79	$159.53	$109.7
 2017	262	170	285	5	2	$183.94	$367.88	$362.97
 2020	480	669	289	1	1	$1.37	$1.37	$0.86
 2018	293	169	282	1	1	$722.59	$722.59	$623.84
 2017	342	433	286	1	2	$419.46	$838.92	$826.29
 2018	236	579	283	3	5	$28.84	$144.2	$145.4
 2018	461	376	288	10	4	$53.99	$215.96	$148.48
 2018	335	461	291	6	1	$469.79	$469.79	$486.71
""
 2019	521	320	295	8	1	$16.27	$16.27	$12.04
 2019	542	65	291	6	2	$24.29	$48.58	$35.96
 2018	342	674	282	4	2	$419.4	6$838.92	$826.29
 2019	514	496	291	6	2	$63.9	$127.8	$94.57
 2019	542	245	291	6	6	$24.29	$145.74	$107.87
 2019	558	249	296	9	4	$242.99	$971.96	$719.26
 2020	434	317	291	6	1	$356.9	$356.9	$360.94
""
 2019	481	4412	85	5	2	$5.39	$10.78	$6.72
 2018	419	648	287	4	1	$52.65	$52.65	$38.96
 2020	591	119	291	6	2	$338.99	$677.98	$616.44
 2019	474	530	285		59	$41.99	$377.91	$235.59
 2020	590	476	285	5	1	$461.69	$461.69	$419.78
 2020	231	302	295	8	5	$29.99	$149.95	$192.46
 2020	217	81	285	5	2	$20.99	$41.98	$26.17
 2018	285	84	284	6	1	$178.58	$178.58	$176.2
 2020	496	605	286	1	1	$602.35	$602.35	$601.74
 2017	317	403	282	4	1	$874.79	$874.79	$884.71
 2019	545	173	291	6	3	$42.29	$72.87	$53.93
 2018	458	135	285	5	5	$44.99	$224.95	$154.67
 2019	546	206	285	5	2	$37.25	$74.5	$55.14
 2019	502	520	288	10	2	$200.05	$400.1	$399.7
""
  2019	472	680	292	7	3	$38.1	$114.3	$71.25 
 2018	469	345	283	4	3	$22.79	$68.37	$47.01
 2018	336	191	288	6	1	$419.64	$419.46	$413.15
 2019	481	41	287	4	14	$5.21	$72.94	$47.07
 2019	494	454	281	3	1	$602.35	$602.35	$601.74
 2019	400	425	291	6	1	$37.15	3$7.15	$27.49
 2019	525	43	5281	4	2	$158.43	$316.86	$289.19
 2019	594	355	292	7	2	$338.99	$677.98	$616.44
 2019	225	196	288	10	8	$5.39	$43.12	$55.38
 2019	341	461	291	6	1	$469.79	$469.79	$486.71
 2018	232	417	283	4	3	$28.84	$86.52	$95.17
 2019	214	197	283	3	7	$20.99	$146.93	$91.6
 2019	565	110	286	1	1	$334.06	$334.06	$461.44
""
 2018	230	566	285	5	12	$27.88	$334.56	$348.97
 2019	231	197	283	3	4	$29.99	$119.96	$153.97
 2019	234	519	296	9	8	$29.99	$239.92	$307.94
 2019	487	292	281	4	4	$32.99	$131.96	$82.27
 2019	234	292	281	4	4	$29.99	$119.96	$153.97
 2019	521	691	283	2	2	$16.27	$32.54	$24.08
 2018	236	10	291	6	4	$28.84	$115.36	$116.32
 2019	472	281	291	6	15	$34.93	$523.95	$356.24
 2020	471	257	287	4	3	$38.1	$114.3	$71.25
 2019	214	197	283	3	7	$20.99	$146.93	$91.6
 2019	287	276	282	4	4	$202.33	$809.32	$818.5
""
 2017	324	143	281	2	1	$419.46	$419.46	$413.15
 2020	516	63	285	5	1	$23.48	$23.48	$17.38
 2018	427	118	291	6	4	$209.26	$837.04	$743.28
 2019	597	685	284	6	1	$323.99	$323.99	$294.58
 2019	545	206	285	5	2	$24.29	$48.58	$35.96
 2019	491	221	287	4	21	$29.69	$623.49	$873.02
 2017	326	618	281	2	1	$419.46	$419.46	$413.15
 2019	527	187	282	4	1	$158.43	$158.43	$144.59
 2019	542	15	296	9	1	$24.29	$24.29	$17.98
""
 2018	428	2	289	1	3	$209.26	$627.78	$557.46
 2017	304	99	285	5	1	$714.7	$714.7	$617.03
 2018	224	677	291	6	4	$5.19	$20.76	$20.92
  2019	600	648	287	4	1	$323.99	$323.99	$294.58 
""
 2018	324	45	285	5	1	$419.46	$419.46	$413.15
 2018	304	650	282	1	1	$714.7	$714.7	$617.03
 2019	4183		281	4	1	$356.9	$356.9	$360.94
 2019	329	257	287	4	2	$469.79	$939.58	$973.41
 2018	393	345	283	4	2	$137.69	$275.38	$203.79
 2019	556	233	283	2	5	$105.29	$526.45	$389.59
 2017	223	309	283	4	3	$5.19	$15.57	$17.12
 2019	475	571	292	7	2	$41.99	$83.98	$52.35
  2020	472	170	285	5	1	$38.1	$38.1	$23.75 
 2002	436	638	292	7	1	$356.9	$356.9	$360.94
 2019	491	196	288	10	6	$32.39	$194.34	$249.43
 2020	471	546	282	3	6	$38.1	$228.6	$142.49
 2019	545	436	281	4	1	$24.29	$24.29	$17.98
 2019	5092	05	282	4	2	$200.05	$400.1	$399.7
 2018	422	170	285	5	3	$67.54	$202.62	$149.94
 2019	603	118	291	6	5	$72.89	$364.45	$269.71
  2019	511	632	292	7	4	$218.45	$873.8	$797.5 
 2018	279	227	288	6	1	$178.58	$178.58	$176.2
 2020	488	24	282	4	2	$32.39	$64.78	$83.14
 2019	491	61	282	4	7	$32.39	$226.73	$291.01
 2018	236	197	281	3	3	$28.84	$86.52	$87.24
 2019	470	546	282	3	20	$20.89	$417.8	$313.42
 2019	400	494	285	5	2	$37.15	$74.3	$54.99
 2019	231	618	283	2	2	$29.99	$59.98	$76.98
 2019	217	582	282	4	10	$20.99	$209.9	$130.86
 2019	236	221	287	4	5	$28.84	$144.2	$145.4
 2017	215	342	281	2	1	$20.19	$20.19	$12.03
""
 2018	407	79	282	3	3	$65.6	$196.8	$145.64
 2018	319	344	289	1	1	$874.79	$874.79	$884.71
 2018	239	135	285	5	1	$780.82	$780.82	$722.26
 2020	484	320	295	8	4	$4.77	$19.08	$11.89
 2018	317	684	281	2	1	$874.79	$874.79	$884.71
 2018	447	236	289	1	7	$15	$105	$72.19
 2019	517	109	293	1	1	$31.58	$31.58	$23.37
 2019	569	505	293	1	2	$445.41	$890.82	$922.89
 2018	236	24	282	4	9	$28.84	$259.56	$261.73
 2019	231	3	281	4	9	$29.99	$269.91	$346.43
""
 2018	341	433	286	1	1	$469.79	$469.79	$486.71
 2020	524	376	288	10	2	$158.43	$316.86	$289.19
  2019	471	640	29	69	1	$38.1	$38.1	$23.75 
 2018	435	227	291	6	3	$324.45	$973.35	$900.36
 2020	490	594	283	2	1	$32.39	$32.39	$41.57
 2019	593	236	289	1	1	$338.99	$338.99	$308.22
 2019	481	210	284	6	1	$5.39	$5.39	$3.36
 2019	386	684	283	2	1	$672.29	$672.29	$713.08
 2018	456	165	283	4	4	$44.99	$179.96	$123.73
  2018	221	41	287	4	4	$16.82	$67.28	$55.51 
""
 2020	556	81	283	3	1	$105.29	$105.29	$77.92
 2018	279	675	285	5	1	$178.58	$178.58	$176.2
""
 2019	287	97	282	4	3	$202.33	$606.99	$613.88
 2019	491	310	281	3	1	$32.39	$32.39	$41.57
 2019	600	476	285	5	2	$323.99	$647.98	$589.16
""
 2017	322	222	282	3	1	$419.46	$419.46	$413.15
 2019	436	660	283	3	2	$356.9	$713.8	$721.89
""
 2018	342	460	288	6	2	$419.46	$838.92	$826.29
 2018	448	221	287	4	4	$11.99	$47.96	$32.98
 2018	332	167	272	4	2	$419.46	$838.92	$826.29
 2020	544	396	283	2	1	$48.59	$48.59	$35.96
 2020	480	233	283	2	7	$1.37	$9.59	$6
 2020	214	221	287	4	2	$20.99	$41.98	$26.17
 2018	383	239	287	4	1	$600.26	$600.26	$605.65
 2019	463	535	292	7	9	$14.69	$132.21	$82.43
 2019	225	68	295	8	7	$5.39	$37.73	$48.46
 2019	214	359	283	2	5	$20.99	$104.95	$65.43
 2019	237	54	283	2	3	$29.99	$89.97	$115.48
 2020	546	229	292	7	1	$37.25	$37.25	$27.57
 2019	484	299	921	6	17	$4.37	$74.29	$50.55
  2018	324	679	284	6	2	$419.46	$838.92	$826.29 
 2081	333	461	291	6	1	$469.79	$469.79	$486.71
 2018	424	403	282	4	3	$214.24	$642.72	$475.6
 2018	420	187	282	4	4	$141.62	$566.48	$419.18
 2018	235	173	288	6	3	$28.84	$86.52	$95.17
""
 2019	463	28	291	6	2	$14.69	$29.38	$18.32
 2019	456	594	283	2	5	$44.99	$224.95	$154.67
 2019	404	639	295	8	3	2$6.72	$80.16	$59.33
 2019	595	254	286	1	2	$338.99	$677.98	$616.44
 2020	398	252	283	2	2	$26.72	$53.44	$39.55
 2019	418	343	293	1	1	$356.9	$356.9	$360.94
 2018	426	293	287	1	1	2$09.26	$209.26	$185.82
 2020	434	257	287	4	1	$356.9	$356.9	$360.94
 2018	469	678	291	6	8	$22.79	$182.32	$125.37
""
 2018	236	75	283	4	8	$28.84	$230.72	$232.65
 2018	224	210	284	6	3	$5.19	$15.57$	15.69
 2020	595	650	282	1	2	$113	$226	$616.44
 2020	559	63	285	5	1	$12.14	$12.14	$8.99
 2019	458	66	284	6	2	$44.99	$89.98	$61.87
 2018	470	381	283	3	3	$22.79	$68.37	$47.01
""
""
 2019	475	543	281	3		1$41.99	$41.99	$26.18
 2019	237	266	295	8	8	$29.99	$239.92	$307.94
  2018	420	385	282	4	3	$14.162	$424.86	$314.39 
 2019	487	678	291	6	2	$32.99	$65.98	$41.13
 2018	469	146	289	1	18	$20.89	$376.02	$282.08
  2017	223	221	287	4	10	$5.19	$51.9	$57.05 
 2020	474	530	285	5	18	$38.49	$692.82	$471.17
""
 2018	389	618	281	2	1	$600.26	$600.26	$605.65
 2018	469	653	291	6	8	$22.79	$182.32	$125.37
  2019	545	171	285	5	3	$24.29	$72.87	$53.93 
 2019	422	328	281	4	5	$67.54	$337.7	$249.89
 2018	213	343	286	1	3	$20.19	$60.57	$41.63
""
 2018	422	301	292	7	4	$67.54	$270.16	$199.92
 2018	417	239	287	4	3	$324.45	$973.35	$900.36
 2020	572	520	288	10	1	$445.41	$445.41	$461.44
 2017	262	403	282	4	2	$183.94	$367.88	$362.97
 2020	567	573	296	9	2	$445.41	$890.82	$922.89
 2019	213	127	293	1	2	$20.19	$40.38	$27.76
 2018	232	678	288	6	4	$28.84	$115.36	$126.9
 2019	217	573	294	9	10	$20.99	$209.9	$130.86
""
 2020	604	458	285	5	1	$323.99	$323.99	$343.65
 2018	399	678	291	6	6	$33.77	$202.62	$149.96
 2019	458	216	283	2	5	$44.99	$224.95	$154.67
 2019	507	205	282	4	3	$200.05	$600.15	$599.56
 2019	458	592	288	10	1	$44.99	$44.99	$30.93
 2019	471	235	293	1	4	$38.1	$152.4	$95
""
 2020	586	231	296	9	1	$445.41	$445.41	$461.44
 2019	568	013	290	7	1	$445.41	$445.41	$461.44
 2019	468	207	285	5	1	$22.79	$22.79	$15.67
 2019	481	383	287	4	7	$5.39	$37.73	$23.54
 2020	572	595	293	1	1	$445.41	$445.41	$461.44
 2019	568	110	286	1	2	$445.41	$890.82	$922.89
 2019	481	430	288	10	9	$5.39	$48.51	$30.26
 2018	224	513	285	5	1	$5.19	$5.19	$5.23
 2019	511	125	283	2	2	$218.45	$436.9	$398.75
 2019	560	179	283	2	1	$728.91	$728.91	$755.15
 2019	570	263	291	6	2	$334.06	$668.12	$922.89
""
 2019	503	408	284	6	1	$200.05	$200.05	$199.85
 2019	323	692	293	1	1	$469.79	$469.79	$486.71
 2019	569	682	296	9	1	$445.41	$445.41	$461.44
 2020	544	424	291	6	1	$48.59	$48.59	$35.96
 2019	555	536	295	8	2	$63.9	$127.8	$94.57
 2017	300	384	282	4	1	$809.76	$809.76	$699.09
 2019	399	149	287	3	1	$33.77	$33.77	$24.99
 2020	577	605	286	1	1	$728.91	$728.91	$755.15
 2018	236	376	288	10	2	$28.84	$57.68	$58.16
 2019	341	218	289	1	1	$469.79	$469.79	$486.71
 2020	491	414	283	2	6	$32.39	$194.34	$249.43
 2018	213	523	282	3	12	$19.51	$234.12	$166.54
""
 2017	317	684	281	2	1	$874.79	$874.79	$884.71
