OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
7/23/2016,4/13/2003,SO51529,479,18222,9,2,2
7/23/2016,4/6/2003,SO51529,375,18222,9,1,1
7/23/2016,4/22/2003,SO51532,214,22808,10,2,1
7/23/2016,5/29/2003,SO51532,375,22808,10,1,1
7/23/2016,6/30/2003,SO51528,479,18219,9,2,3
7/23/2016,4/18/2003,SO51528,377,18219,9,1,1
7/23/2016,5/9/2003,SO51528,484,18219,9,3,1
7/23/2016,4/1/2003,SO51536,220,18698,9,2,1
7/23/2016,6/16/2003,SO51536,580,18698,9,1,1
7/23/2016,7/5/2003,SO51534,485,11158,4,2,2
7/23/2016,6/20/2003,SO51534,352,11158,4,1,1
7/23/2016,5/6/2003,SO51534,489,11158,4,3,1
7/23/2016,6/19/2003,SO51533,362,11291,4,1,1
7/23/2016,4/4/2003,SO51531,352,11337,10,1,1
7/23/2016,5/31/2003,SO51531,477,11337,10,3,1
7/23/2016,6/23/2003,SO51531,478,11337,10,2,1
7/23/2016,3/29/2003,SO51531,490,11337,10,4,1
7/23/2016,6/1/2003,SO51538,538,21597,4,2,2
7/23/2016,4/19/2003,SO51538,605,21597,4,1,1
7/23/2016,4/16/2003,SO51530,379,19362,10,1,1
7/23/2016,5/9/2003,SO51542,387,22669,10,1,1
7/23/2016,4/26/2003,SO51535,580,22931,9,1,1
7/23/2016,6/8/2003,SO51541,223,22630,10,3,2
7/23/2016,6/3/2003,SO51541,220,22630,10,2,1
7/23/2016,6/23/2003,SO51541,387,22630,10,1,1
7/23/2016,4/4/2003,SO51539,223,19160,4,2,2
7/23/2016,6/25/2003,SO51539,385,19160,4,1,1
7/23/2016,4/29/2003,SO51539,490,19160,4,3,1
7/23/2016,5/24/2003,SO51537,214,28201,9,2,1
7/23/2016,6/28/2003,SO51537,576,28201,9,1,1
7/24/2016,6/1/2003,SO51566,479,24414,4,3,3
7/24/2016,6/11/2003,SO51566,477,24414,4,2,2
7/24/2016,6/29/2003,SO51566,576,24414,4,1,1
7/24/2016,5/30/2003,SO51547,371,12300,7,1,1
7/24/2016,5/26/2003,SO51547,487,12300,7,2,1
7/24/2016,4/9/2003,SO51561,485,11025,9,2,2
7/24/2016,5/18/2003,SO51561,356,11025,9,1,1
7/24/2016,4/29/2003,SO51561,472,11025,9,3,1
7/24/2016,4/8/2003,SO51544,354,11244,10,1,1
7/24/2016,7/6/2003,SO51544,537,11244,10,2,1
7/24/2016,6/10/2003,SO51569,477,15017,4,3,2
7/24/2016,4/9/2003,SO51569,479,15017,4,2,2
7/24/2016,6/16/2003,SO51569,491,15017,4,4,1
7/24/2016,4/27/2003,SO51569,584,15017,4,1,1
7/24/2016,6/9/2003,SO51552,462,13747,1,3,2
7/24/2016,5/12/2003,SO51552,474,13747,1,2,1
7/24/2016,6/11/2003,SO51552,589,13747,1,1,1
7/24/2016,4/17/2003,SO51555,477,11037,6,5,3
7/24/2016,5/3/2003,SO51555,485,11037,6,4,3
7/24/2016,6/3/2003,SO51555,360,11037,6,1,1
7/24/2016,5/27/2003,SO51555,478,11037,6,6,1
7/24/2016,6/17/2003,SO51555,480,11037,6,7,1
7/24/2016,4/6/2003,SO51555,528,11037,6,3,1
7/24/2016,5/11/2003,SO51555,537,11037,6,2,1
7/24/2016,4/30/2003,SO51549,477,21858,10,2,2
7/24/2016,4/2/2003,SO51549,479,21858,10,3,2
7/24/2016,6/6/2003,SO51549,214,21858,10,4,1
7/24/2016,4/1/2003,SO51549,371,21858,10,1,1
7/24/2016,6/23/2003,SO51556,352,11022,1,1,1
7/24/2016,6/24/2003,SO51556,480,11022,1,2,1
7/24/2016,6/17/2003,SO51553,223,11286,4,4,2
7/24/2016,4/17/2003,SO51553,485,11286,4,2,2
7/24/2016,5/17/2003,SO51553,232,11286,4,3,1
7/24/2016,6/21/2003,SO51553,362,11286,4,1,1
7/24/2016,5/10/2003,SO51558,529,23104,9,3,2
7/24/2016,4/14/2003,SO51558,389,23104,9,1,1
7/24/2016,5/31/2003,SO51558,486,23104,9,4,1
7/24/2016,5/21/2003,SO51558,539,23104,9,2,1
7/24/2016,7/5/2003,SO51568,462,21448,4,2,2
7/24/2016,6/5/2003,SO51568,605,21448,4,1,1
7/24/2016,6/29/2003,SO51545,373,19382,10,1,1
7/24/2016,7/5/2003,SO51557,572,27765,8,1,1
7/24/2016,5/13/2003,SO51570,606,22459,8,1,1
7/24/2016,5/31/2003,SO51564,482,26309,4,2,1
7/24/2016,4/28/2003,SO51564,586,26309,4,1,1
7/24/2016,6/21/2003,SO51543,477,18210,9,2,3
7/24/2016,5/8/2003,SO51543,223,18210,9,4,2
7/24/2016,5/4/2003,SO51543,479,18210,9,3,2
7/24/2016,5/7/2003,SO51543,375,18210,9,1,1
7/24/2016,6/25/2003,SO51560,214,19271,9,2,1
7/24/2016,6/16/2003,SO51560,584,19271,9,1,1
7/24/2016,5/24/2003,SO51565,477,25085,4,2,2
7/24/2016,6/29/2003,SO51565,479,25085,4,3,2
7/24/2016,4/2/2003,SO51565,560,25085,4,1,1
7/24/2016,5/18/2003,SO51550,214,11387,10,2,1
7/24/2016,4/2/2003,SO51550,352,11387,10,1,1
7/24/2016,6/3/2003,SO51567,480,15276,4,3,2
7/24/2016,4/11/2003,SO51567,538,15276,4,2,2
7/24/2016,5/29/2003,SO51567,604,15276,4,1,1
7/24/2016,7/4/2003,SO51551,477,13058,4,3,3
7/24/2016,4/20/2003,SO51551,223,13058,4,4,2
7/24/2016,4/8/2003,SO51551,478,13058,4,2,2
7/24/2016,4/24/2003,SO51551,595,13058,4,1,1
7/24/2016,5/24/2003,SO51559,529,24605,9,3,2
7/24/2016,7/3/2003,SO51559,220,24605,9,4,1
7/24/2016,4/8/2003,SO51559,387,24605,9,1,1
7/24/2016,3/30/2003,SO51559,539,24605,9,2,1
7/24/2016,4/30/2003,SO51546,477,26381,8,2,2
7/24/2016,6/12/2003,SO51546,479,26381,8,3,2
7/24/2016,6/28/2003,SO51546,373,26381,8,1,1
7/24/2016,6/6/2003,SO51546,471,26381,8,4,1
7/24/2016,6/23/2003,SO51562,480,11009,9,2,2
7/24/2016,5/1/2003,SO51562,358,11009,9,1,1
7/24/2016,6/8/2003,SO51563,528,17511,9,2,2
7/24/2016,3/28/2003,SO51563,535,17511,9,3,2
7/24/2016,5/9/2003,SO51563,480,17511,9,4,1
7/24/2016,5/12/2003,SO51563,598,17511,9,1,1
7/24/2016,5/16/2003,SO51554,223,11266,1,4,2
7/24/2016,5/15/2003,SO51554,477,11266,1,3,2
7/24/2016,5/30/2003,SO51554,478,11266,1,2,2
7/24/2016,5/22/2003,SO51554,354,11266,1,1,1
7/24/2016,5/1/2003,SO51548,479,19424,10,3,3
7/24/2016,5/24/2003,SO51548,477,19424,10,2,2
7/24/2016,7/1/2003,SO51548,371,19424,10,1,1
7/24/2016,7/4/2003,SO51548,491,19424,10,4,1
7/25/2016,4/9/2003,SO51584,215,22274,1,2,1
7/25/2016,4/7/2003,SO51584,605,22274,1,1,1
7/25/2016,5/5/2003,SO51579,223,26656,9,4,2
7/25/2016,5/20/2003,SO51579,477,26656,9,2,2
7/25/2016,6/19/2003,SO51579,479,26656,9,3,2
7/25/2016,5/16/2003,SO51579,606,26656,9,1,1
7/25/2016,4/26/2003,SO51571,491,14046,9,2,1
7/25/2016,5/20/2003,SO51571,560,14046,9,1,1
7/25/2016,5/25/2003,SO51572,377,23759,8,1,1
7/25/2016,6/23/2003,SO51572,540,23759,8,2,1
7/25/2016,4/29/2003,SO51575,375,22323,7,1,1
7/25/2016,5/26/2003,SO51576,356,11481,8,1,1
7/25/2016,5/19/2003,SO51576,487,11481,8,2,1
7/25/2016,7/3/2003,SO51578,529,27744,9,2,2
7/25/2016,6/16/2003,SO51578,538,27744,9,3,2
7/25/2016,4/4/2003,SO51578,466,27744,9,5,1
7/25/2016,4/5/2003,SO51578,489,27744,9,4,1
7/25/2016,4/6/2003,SO51578,584,27744,9,1,1
7/25/2016,6/21/2003,SO51582,528,11052,9,2,3
7/25/2016,4/21/2003,SO51582,362,11052,9,1,1
7/25/2016,6/21/2003,SO51582,480,11052,9,4,1
7/25/2016,6/28/2003,SO51582,537,11052,9,3,1
7/25/2016,3/30/2003,SO51583,215,16015,4,2,1
7/25/2016,5/1/2003,SO51583,604,16015,4,1,1
7/25/2016,5/9/2003,SO51574,215,16291,7,2,1
7/25/2016,4/21/2003,SO51574,377,16291,7,1,1
7/25/2016,5/17/2003,SO51581,485,11007,9,4,2
7/25/2016,5/13/2003,SO51581,528,11007,9,2,2
7/25/2016,6/8/2003,SO51581,220,11007,9,5,1
7/25/2016,7/10/2003,SO51581,360,11007,9,1,1
7/25/2016,6/7/2003,SO51581,537,11007,9,3,1
7/25/2016,4/19/2003,SO51580,477,18900,9,3,2
7/25/2016,7/1/2003,SO51580,479,18900,9,2,2
7/25/2016,6/22/2003,SO51580,604,18900,9,1,1
7/25/2016,5/5/2003,SO51573,220,11238,10,2,1
7/25/2016,4/11/2003,SO51573,358,11238,10,1,1
7/25/2016,4/20/2003,SO51577,354,11042,4,1,1
7/25/2016,6/23/2003,SO51585,214,19240,4,2,1
7/25/2016,7/3/2003,SO51585,381,19240,4,1,1
7/26/2016,6/12/2003,SO51592,358,11082,4,1,1
7/26/2016,5/6/2003,SO51592,537,11082,4,2,1
7/26/2016,5/11/2003,SO51598,562,24404,4,1,1
7/26/2016,6/2/2003,SO51587,529,25780,8,2,2
7/26/2016,4/21/2003,SO51587,377,25780,8,1,1
7/26/2016,3/31/2003,SO51587,540,25780,8,3,1
7/26/2016,6/19/2003,SO51590,528,11271,4,2,2
7/26/2016,5/27/2003,SO51590,214,11271,4,4,1
7/26/2016,5/25/2003,SO51590,354,11271,4,1,1
7/26/2016,4/9/2003,SO51590,537,11271,4,3,1
7/26/2016,4/12/2003,SO51594,528,11104,9,3,3
7/26/2016,6/21/2003,SO51594,358,11104,9,1,1
7/26/2016,6/21/2003,SO51594,537,11104,9,2,1
7/26/2016,3/29/2003,SO51595,485,11004,9,2,2
7/26/2016,6/16/2003,SO51595,214,11004,9,3,1
7/26/2016,6/22/2003,SO51595,354,11004,9,1,1
7/26/2016,5/5/2003,SO51588,529,25769,8,2,2
7/26/2016,5/22/2003,SO51588,220,25769,8,4,1
7/26/2016,4/14/2003,SO51588,375,25769,8,1,1
7/26/2016,4/5/2003,SO51588,540,25769,8,3,1
7/26/2016,6/22/2003,SO51602,214,11439,7,2,1
7/26/2016,4/8/2003,SO51602,575,11439,7,1,1
7/26/2016,6/24/2003,SO51593,215,11036,4,2,1
7/26/2016,4/3/2003,SO51593,356,11036,4,1,1
7/26/2016,4/16/2003,SO51603,223,29401,10,2,3
7/26/2016,6/21/2003,SO51603,579,29401,10,1,1
7/26/2016,5/2/2003,SO51589,466,11401,7,3,2
7/26/2016,4/15/2003,SO51589,358,11401,7,1,1
7/26/2016,6/2/2003,SO51589,487,11401,7,2,1
7/26/2016,4/11/2003,SO51591,485,11175,4,2,2
7/26/2016,6/22/2003,SO51591,352,11175,4,1,1
7/26/2016,6/29/2003,SO51600,604,22262,4,1,1
7/26/2016,5/19/2003,SO51586,373,18207,9,1,1
7/26/2016,4/16/2003,SO51586,477,18207,9,3,1
7/26/2016,4/5/2003,SO51586,479,18207,9,2,1
7/26/2016,4/11/2003,SO51586,489,18207,9,4,1
7/26/2016,6/5/2003,SO51601,584,25608,10,1,1
7/26/2016,4/6/2003,SO51597,484,11453,9,3,2
7/26/2016,5/25/2003,SO51597,354,11453,9,1,1
7/26/2016,7/6/2003,SO51597,487,11453,9,2,1
7/26/2016,5/9/2003,SO51599,220,24405,4,2,1
7/26/2016,5/12/2003,SO51599,576,24405,4,1,1
7/26/2016,5/5/2003,SO51596,215,25087,1,2,1
7/26/2016,6/22/2003,SO51596,560,25087,1,1,1
7/27/2016,5/28/2003,SO51608,484,13744,1,2,2
7/27/2016,4/15/2003,SO51608,587,13744,1,1,1
7/27/2016,5/5/2003,SO51617,223,22441,8,5,2
7/27/2016,6/23/2003,SO51617,477,22441,8,3,2
7/27/2016,5/27/2003,SO51617,479,22441,8,2,2
7/27/2016,5/7/2003,SO51617,214,22441,8,4,1
7/27/2016,6/30/2003,SO51617,605,22441,8,1,1
7/27/2016,6/25/2003,SO51616,477,21466,1,3,3
7/27/2016,5/11/2003,SO51616,480,21466,1,4,3
7/27/2016,6/10/2003,SO51616,479,21466,1,2,2
7/27/2016,6/2/2003,SO51616,606,21466,1,1,1
7/27/2016,4/18/2003,SO51610,485,11021,1,2,2
7/27/2016,6/3/2003,SO51610,362,11021,1,1,1
7/27/2016,5/25/2003,SO51610,487,11021,1,3,1
7/27/2016,5/9/2003,SO51609,480,13746,4,4,2
7/27/2016,6/1/2003,SO51609,528,13746,4,2,2
7/27/2016,6/8/2003,SO51609,536,13746,4,3,2
7/27/2016,5/23/2003,SO51609,590,13746,4,1,1
7/27/2016,4/11/2003,SO51613,477,16098,6,3,2
7/27/2016,5/2/2003,SO51613,479,16098,6,2,2
7/27/2016,7/7/2003,SO51613,586,16098,6,1,1
7/27/2016,5/5/2003,SO51606,582,21039,10,1,1
7/27/2016,5/30/2003,SO51612,528,11005,9,3,2
7/27/2016,4/30/2003,SO51612,354,11005,9,1,1
7/27/2016,6/3/2003,SO51612,480,11005,9,4,1
7/27/2016,4/24/2003,SO51612,537,11005,9,2,1
7/27/2016,6/7/2003,SO51615,482,24420,1,2,1
7/27/2016,5/26/2003,SO51615,563,24420,1,1,1
7/27/2016,5/25/2003,SO51618,604,28757,7,1,1
7/27/2016,4/9/2003,SO51614,490,26308,1,2,1
7/27/2016,4/19/2003,SO51614,586,26308,1,1,1
7/27/2016,5/13/2003,SO51607,580,16799,4,1,1
7/27/2016,6/6/2003,SO51611,477,18902,9,3,2
7/27/2016,4/18/2003,SO51611,479,18902,9,2,2
7/27/2016,6/22/2003,SO51611,488,18902,9,4,1
7/27/2016,5/23/2003,SO51611,584,18902,9,1,1
7/27/2016,5/27/2003,SO51605,529,21056,10,3,2
7/27/2016,4/20/2003,SO51605,539,21056,10,2,2
7/27/2016,7/3/2003,SO51605,220,21056,10,4,1
7/27/2016,5/9/2003,SO51605,583,21056,10,1,1
7/28/2016,7/5/2003,SO51627,477,28206,9,2,2
7/28/2016,4/1/2003,SO51627,479,28206,9,3,2
7/28/2016,4/1/2003,SO51627,563,28206,9,1,1
7/28/2016,4/30/2003,SO51631,385,19211,4,1,1
7/28/2016,5/11/2003,SO51620,529,21040,10,3,2
7/28/2016,4/5/2003,SO51620,539,21040,10,2,2
7/28/2016,5/8/2003,SO51620,488,21040,10,4,1
7/28/2016,4/23/2003,SO51620,583,21040,10,1,1
7/28/2016,5/2/2003,SO51622,485,14927,8,2,3
7/28/2016,7/10/2003,SO51622,226,14927,8,3,1
7/28/2016,6/18/2003,SO51622,597,14927,8,1,1
7/28/2016,4/24/2003,SO51630,477,19199,4,3,3
7/28/2016,4/21/2003,SO51630,479,19199,4,2,2
7/28/2016,6/17/2003,SO51630,381,19199,4,1,1
7/28/2016,4/27/2003,SO51623,480,22445,7,4,2
7/28/2016,5/4/2003,SO51623,484,22445,7,5,2
7/28/2016,4/4/2003,SO51623,529,22445,7,3,2
7/28/2016,4/1/2003,SO51623,377,22445,7,1,1
7/28/2016,5/29/2003,SO51623,540,22445,7,2,1
7/28/2016,4/3/2003,SO51624,223,21857,10,2,2
7/28/2016,6/9/2003,SO51624,214,21857,10,3,1
7/28/2016,5/22/2003,SO51624,371,21857,10,1,1
7/28/2016,6/5/2003,SO51634,479,14264,9,2,2
7/28/2016,5/4/2003,SO51634,565,14264,9,1,1
7/28/2016,6/20/2003,SO51628,584,19269,9,1,1
7/28/2016,5/26/2003,SO51619,229,20832,10,2,1
7/28/2016,4/24/2003,SO51619,583,20832,10,1,1
7/28/2016,4/7/2003,SO51625,480,18957,1,3,2
7/28/2016,5/2/2003,SO51625,485,18957,1,2,2
7/28/2016,4/23/2003,SO51625,593,18957,1,1,1
7/28/2016,5/26/2003,SO51633,381,19326,7,1,1
7/28/2016,4/24/2003,SO51632,383,19422,8,1,1
7/28/2016,7/2/2003,SO51621,235,17949,7,2,1
7/28/2016,4/9/2003,SO51621,590,17949,7,1,1
7/28/2016,7/6/2003,SO51629,485,11444,9,2,2
7/28/2016,5/13/2003,SO51629,215,11444,9,3,1
7/28/2016,6/6/2003,SO51629,354,11444,9,1,1
7/28/2016,6/13/2003,SO51626,478,15554,4,2,2
7/28/2016,4/20/2003,SO51626,593,15554,4,1,1
7/29/2016,4/16/2003,SO51637,462,24102,8,3,2
7/29/2016,4/8/2003,SO51637,490,24102,8,2,1
7/29/2016,7/3/2003,SO51637,581,24102,8,1,1
7/29/2016,4/22/2003,SO51657,235,19169,1,2,1
7/29/2016,4/25/2003,SO51657,385,19169,1,1,1
7/29/2016,6/18/2003,SO51659,479,14275,9,2,3
7/29/2016,5/25/2003,SO51659,572,14275,9,1,1
7/29/2016,4/12/2003,SO51655,479,21576,1,2,2
7/29/2016,4/25/2003,SO51655,606,21576,1,1,1
7/29/2016,4/11/2003,SO51652,480,11450,9,4,2
7/29/2016,6/18/2003,SO51652,484,11450,9,5,2
7/29/2016,6/30/2003,SO51652,528,11450,9,2,2
7/29/2016,6/17/2003,SO51652,352,11450,9,1,1
7/29/2016,5/14/2003,SO51652,537,11450,9,3,1
7/29/2016,6/10/2003,SO51646,478,11064,4,2,2
7/29/2016,4/3/2003,SO51646,358,11064,4,1,1
7/29/2016,6/1/2003,SO51635,529,18242,9,4,2
7/29/2016,6/7/2003,SO51635,377,18242,9,1,1
7/29/2016,7/1/2003,SO51635,471,18242,9,3,1
7/29/2016,6/11/2003,SO51635,540,18242,9,2,1
7/29/2016,7/5/2003,SO51650,360,11011,9,1,1
7/29/2016,7/5/2003,SO51641,214,11339,7,2,1
7/29/2016,6/7/2003,SO51641,358,11339,7,1,1
7/29/2016,6/27/2003,SO51636,479,18238,9,2,2
7/29/2016,5/16/2003,SO51636,379,18238,9,1,1
7/29/2016,5/9/2003,SO51647,235,11144,1,3,1
7/29/2016,4/29/2003,SO51647,362,11144,1,1,1
7/29/2016,4/26/2003,SO51647,487,11144,1,2,1
7/29/2016,6/2/2003,SO51653,214,29137,6,2,1
7/29/2016,6/16/2003,SO51653,562,29137,6,1,1
7/29/2016,5/11/2003,SO51642,354,12384,8,1,1
7/29/2016,6/27/2003,SO51642,487,12384,8,2,1
7/29/2016,7/9/2003,SO51642,490,12384,8,3,1
7/29/2016,4/19/2003,SO51648,477,11145,1,3,2
7/29/2016,4/11/2003,SO51648,478,11145,1,2,2
7/29/2016,4/5/2003,SO51648,362,11145,1,1,1
7/29/2016,6/2/2003,SO51640,229,20722,8,2,1
7/29/2016,6/10/2003,SO51640,590,20722,8,1,1
7/29/2016,6/11/2003,SO51658,215,14189,8,2,1
7/29/2016,6/2/2003,SO51658,564,14189,8,1,1
7/29/2016,7/9/2003,SO51651,356,11077,9,1,1
7/29/2016,7/9/2003,SO51651,487,11077,9,2,1
7/29/2016,7/4/2003,SO51654,466,24433,4,4,2
7/29/2016,5/11/2003,SO51654,541,24433,4,2,2
7/29/2016,5/28/2003,SO51654,530,24433,4,3,1
7/29/2016,5/23/2003,SO51654,561,24433,4,1,1
7/29/2016,6/16/2003,SO51656,472,24661,6,2,1
7/29/2016,7/11/2003,SO51656,605,24661,6,1,1
7/29/2016,6/10/2003,SO51639,480,15630,10,4,3
7/29/2016,7/3/2003,SO51639,536,15630,10,2,3
7/29/2016,5/22/2003,SO51639,528,15630,10,3,1
7/29/2016,5/1/2003,SO51639,590,15630,10,1,1
7/29/2016,7/1/2003,SO51644,373,12131,7,1,1
7/29/2016,5/26/2003,SO51638,235,13778,8,2,1
7/29/2016,6/15/2003,SO51638,588,13778,8,1,1
7/29/2016,4/29/2003,SO51649,477,11124,9,3,2
7/29/2016,4/2/2003,SO51649,478,11124,9,2,2
7/29/2016,6/30/2003,SO51649,358,11124,9,1,1
7/29/2016,5/29/2003,SO51643,220,19361,10,2,1
7/29/2016,4/29/2003,SO51643,373,19361,10,1,1
7/29/2016,4/11/2003,SO51645,477,15552,1,3,3
7/29/2016,6/25/2003,SO51645,478,15552,1,2,2
7/29/2016,6/24/2003,SO51645,472,15552,1,4,1
7/29/2016,5/16/2003,SO51645,594,15552,1,1,1
7/30/2016,7/15/2003,SO51668,352,11101,9,1,1
7/30/2016,5/22/2003,SO51668,483,11101,9,2,1
7/30/2016,5/2/2003,SO51664,477,13742,1,3,2
7/30/2016,4/18/2003,SO51664,480,13742,1,4,2
7/30/2016,6/16/2003,SO51664,536,13742,1,2,2
7/30/2016,4/10/2003,SO51664,587,13742,1,1,1
7/30/2016,6/16/2003,SO51667,356,11069,9,1,1
7/30/2016,7/13/2003,SO51662,379,26382,8,1,1
7/30/2016,4/15/2003,SO51663,479,16327,8,2,3
7/30/2016,7/13/2003,SO51663,223,16327,8,4,2
7/30/2016,7/9/2003,SO51663,477,16327,8,3,2
7/30/2016,6/6/2003,SO51663,373,16327,8,1,1
7/30/2016,7/10/2003,SO51661,539,20837,10,2,3
7/30/2016,6/18/2003,SO51661,529,20837,10,3,2
7/30/2016,5/30/2003,SO51661,220,20837,10,4,1
7/30/2016,4/19/2003,SO51661,582,20837,10,1,1
7/30/2016,6/16/2003,SO51666,477,19264,9,2,2
7/30/2016,5/20/2003,SO51666,479,19264,9,3,2
7/30/2016,7/2/2003,SO51666,605,19264,9,1,1
7/30/2016,5/31/2003,SO51669,223,26306,4,1,2
7/30/2016,5/18/2003,SO51669,572,26306,4,2,1
7/30/2016,7/11/2003,SO51665,485,11252,4,2,2
7/30/2016,6/14/2003,SO51665,352,11252,4,1,1
7/30/2016,5/11/2003,SO51660,478,12461,8,2,3
7/30/2016,5/24/2003,SO51660,477,12461,8,3,2
7/30/2016,4/22/2003,SO51660,215,12461,8,4,1
7/30/2016,4/8/2003,SO51660,352,12461,8,1,1
7/30/2016,5/20/2003,SO51670,223,24421,1,2,3
7/30/2016,6/29/2003,SO51670,489,24421,1,3,1
7/30/2016,5/11/2003,SO51670,561,24421,1,1,1
7/30/2016,7/12/2003,SO51671,604,22398,8,1,1
7/31/2016,6/24/2003,SO51687,223,14181,8,3,2
7/31/2016,5/11/2003,SO51687,214,14181,8,2,1
7/31/2016,6/10/2003,SO51687,575,14181,8,1,1
7/31/2016,7/6/2003,SO51676,373,20037,4,1,1
7/31/2016,6/20/2003,SO51676,483,20037,4,3,1
7/31/2016,4/27/2003,SO51676,540,20037,4,2,1
7/31/2016,6/19/2003,SO51672,477,19435,10,3,2
7/31/2016,5/25/2003,SO51672,479,19435,10,2,2
7/31/2016,6/12/2003,SO51672,373,19435,10,1,1
7/31/2016,5/3/2003,SO51682,356,11057,9,1,1
7/31/2016,7/5/2003,SO51683,477,11095,9,3,2
7/31/2016,6/15/2003,SO51683,478,11095,9,2,2
7/31/2016,5/13/2003,SO51683,358,11095,9,1,1
7/31/2016,7/15/2003,SO51683,489,11095,9,4,1
7/31/2016,4/20/2003,SO51685,387,19201,1,1,1
7/31/2016,7/14/2003,SO51686,479,21013,7,2,2
7/31/2016,6/20/2003,SO51686,584,21013,7,1,1
7/31/2016,4/10/2003,SO51688,220,16310,7,2,1
7/31/2016,4/20/2003,SO51688,560,16310,7,1,1
7/31/2016,5/31/2003,SO51680,214,12281,10,2,1
7/31/2016,4/25/2003,SO51680,585,12281,10,1,1
7/31/2016,6/30/2003,SO51681,479,12272,10,2,2
7/31/2016,4/18/2003,SO51681,565,12272,10,1,1
7/31/2016,4/24/2003,SO51677,214,11290,4,2,1
7/31/2016,7/13/2003,SO51677,354,11290,4,1,1
7/31/2016,6/19/2003,SO51674,480,23597,10,4,3
7/31/2016,4/14/2003,SO51674,529,23597,10,2,2
7/31/2016,5/15/2003,SO51674,373,23597,10,1,1
7/31/2016,4/16/2003,SO51674,540,23597,10,3,1
7/31/2016,5/5/2003,SO51675,477,15548,4,3,2
7/31/2016,7/5/2003,SO51675,478,15548,4,2,2
7/31/2016,6/9/2003,SO51675,598,15548,4,1,1
7/31/2016,5/10/2003,SO51684,477,11451,9,4,3
7/31/2016,4/16/2003,SO51684,478,11451,9,3,2
7/31/2016,5/26/2003,SO51684,485,11451,9,2,2
7/31/2016,7/6/2003,SO51684,215,11451,9,5,1
7/31/2016,6/21/2003,SO51684,358,11451,9,1,1
7/31/2016,5/11/2003,SO51673,529,16400,7,3,2
7/31/2016,6/14/2003,SO51673,220,16400,7,4,1
7/31/2016,5/13/2003,SO51673,379,16400,7,1,1
7/31/2016,5/10/2003,SO51673,540,16400,7,2,1
7/31/2016,5/28/2003,SO51678,214,11224,1,2,1
7/31/2016,5/28/2003,SO51678,362,11224,1,1,1
7/31/2016,6/3/2003,SO51679,462,11090,4,3,2
7/31/2016,5/14/2003,SO51679,360,11090,4,1,1
7/31/2016,7/5/2003,SO51679,487,11090,4,2,1
8/1/2016,4/23/2003,SO51901,528,15703,8,2,2
8/1/2016,5/17/2003,SO51901,220,15703,8,3,1
8/1/2016,4/28/2003,SO51901,537,15703,8,1,1
8/1/2016,7/2/2003,SO51902,462,13571,7,2,2
8/1/2016,6/12/2003,SO51902,229,13571,7,3,1
8/1/2016,6/25/2003,SO51902,476,13571,7,1,1
8/1/2016,6/9/2003,SO51887,464,11530,6,2,1
8/1/2016,6/11/2003,SO51887,488,11530,6,1,1
8/1/2016,6/3/2003,SO51890,480,15571,6,2,2
8/1/2016,6/19/2003,SO51890,540,15571,6,1,1
8/1/2016,4/9/2003,SO51892,480,24293,4,2,2
8/1/2016,4/14/2003,SO51892,540,24293,4,1,1
8/1/2016,5/25/2003,SO51909,530,11566,7,1,2
8/1/2016,7/5/2003,SO51909,232,11566,7,2,1
8/1/2016,7/4/2003,SO51886,480,18293,9,1,2
8/1/2016,6/3/2003,SO51884,530,16338,9,2,2
8/1/2016,6/10/2003,SO51884,541,16338,9,1,2
8/1/2016,5/9/2003,SO51884,466,16338,9,3,1
8/1/2016,4/6/2003,SO51880,477,12204,1,2,2
8/1/2016,4/18/2003,SO51880,479,12204,1,1,1
8/1/2016,6/23/2003,SO51880,481,12204,1,3,1
8/1/2016,4/10/2003,SO51900,223,14870,4,4,2
8/1/2016,6/4/2003,SO51900,485,14870,4,2,2
8/1/2016,4/30/2003,SO51900,528,14870,4,1,2
8/1/2016,4/30/2003,SO51900,226,14870,4,3,1
8/1/2016,5/10/2003,SO51888,529,29079,4,1,2
8/1/2016,7/8/2003,SO51888,214,29079,4,2,1
8/1/2016,6/20/2003,SO51888,473,29079,4,3,1
8/1/2016,7/5/2003,SO51904,529,14204,7,1,3
8/1/2016,6/28/2003,SO51904,215,14204,7,3,1
8/1/2016,5/25/2003,SO51904,540,14204,7,2,1
8/1/2016,5/27/2003,SO51879,223,28788,4,1,2
8/1/2016,5/21/2003,SO51905,529,23941,8,1,2
8/1/2016,6/6/2003,SO51905,215,23941,8,2,1
8/1/2016,7/17/2003,SO51914,484,22895,6,2,2
8/1/2016,6/28/2003,SO51914,373,22895,6,1,1
8/1/2016,5/29/2003,SO51891,480,24940,4,2,3
8/1/2016,4/22/2003,SO51891,540,24940,4,1,1
8/1/2016,7/5/2003,SO51885,480,15640,9,1,2
8/1/2016,5/8/2003,SO51898,477,15507,6,2,1
8/1/2016,6/6/2003,SO51898,478,15507,6,1,1
8/1/2016,6/29/2003,SO51898,488,15507,6,3,1
8/1/2016,6/19/2003,SO51916,358,11693,6,1,1
8/1/2016,6/4/2003,SO51913,477,14329,4,2,2
8/1/2016,5/20/2003,SO51913,478,14329,4,3,2
8/1/2016,6/7/2003,SO51913,485,14329,4,1,2
